Server Started


Total Message Transfer Run Time: 4.8104941844940186 seconds
         196267 function calls (191236 primitive calls) in 66.997 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      144    0.000    0.000    0.000    0.000 sre_parse.py:84(opengroup)
        2    0.000    0.000    0.000    0.000 sre_parse.py:861(_parse_flags)
       79    0.000    0.000    0.000    0.000 sre_parse.py:921(fix_flags)
       79    0.000    0.000    0.025    0.000 sre_parse.py:937(parse)
      144    0.000    0.000    0.001    0.000 sre_parse.py:96(closegroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:98(checkgroup)
      122    0.000    0.000    0.000    0.000 ssl.py:124(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:129(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:134(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:139(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:144(<lambda>)
      122    0.000    0.000    0.000    0.000 ssl.py:149(<lambda>)
        1    0.000    0.000    0.000    0.000 ssl.py:153(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ssl.py:158(TLSVersion)
        1    0.000    0.000    0.000    0.000 ssl.py:168(_TLSContentType)
        1    0.000    0.000    0.000    0.000 ssl.py:182(_TLSAlertType)
        1    0.000    0.000    0.000    0.000 ssl.py:223(_TLSMessageType)
        1    0.000    0.000    0.007    0.007 ssl.py:4(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:446(_ASN1Object)
        4    0.000    0.000    0.000    0.000 ssl.py:451(__new__)
        1    0.000    0.000    0.000    0.000 ssl.py:467(Purpose)
        1    0.000    0.000    0.000    0.000 ssl.py:474(SSLContext)
        1    0.000    0.000    0.000    0.000 ssl.py:812(SSLObject)
       15    0.000    0.000    0.000    0.000 ssl.py:965(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 ssl.py:971(SSLSocket)
        1    0.000    0.000    0.000    0.000 sslproto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sslproto.py:284(_SSLProtocolTransport)
        1    0.000    0.000    0.000    0.000 sslproto.py:36(_SSLPipe)
        1    0.000    0.000    0.000    0.000 sslproto.py:404(SSLProtocol)
        1    0.000    0.000    0.004    0.004 staggered.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streams.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streams.py:135(FlowControlMixin)
        1    0.000    0.000    0.000    0.000 streams.py:203(StreamReaderProtocol)
        1    0.000    0.000    0.000    0.000 streams.py:310(StreamWriter)
        1    0.000    0.000    0.000    0.000 streams.py:390(StreamReader)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
        1    0.000    0.000    0.000    0.000 string.py:161(Formatter)
        1    0.000    0.000    0.000    0.000 string.py:57(_TemplateMetaclass)
        1    0.000    0.000    0.001    0.001 string.py:67(__init__)
        1    0.000    0.000    0.000    0.000 string.py:80(Template)
        1    0.000    0.000    0.001    0.001 struct.py:3(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1(<module>)
        1    0.000    0.000    0.002    0.002 subprocess.py:10(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:116(Process)
        1    0.000    0.000    0.000    0.000 subprocess.py:136(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 subprocess.py:18(SubprocessStreamProtocol)
        1    0.000    0.000    0.000    0.000 subprocess.py:415(CompletedProcess)
        1    0.000    0.000    0.000    0.000 subprocess.py:634(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 subprocess.py:684(Popen)
        1    0.000    0.000    0.000    0.000 subprocess.py:96(SubprocessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:99(CalledProcessError)
        1    0.000    0.000    0.000    0.000 symbol_database.py:111(RegisterServiceDescriptor)
        1    0.000    0.000    0.000    0.000 symbol_database.py:122(RegisterFileDescriptor)
        1    0.000    0.000    0.000    0.000 symbol_database.py:192(Default)
        1    0.000    0.000    0.000    0.000 symbol_database.py:31(<module>)
        1    0.000    0.000    0.000    0.000 symbol_database.py:66(SymbolDatabase)
        2    0.000    0.000    0.000    0.000 symbol_database.py:69(RegisterMessage)
        2    0.000    0.000    0.000    0.000 symbol_database.py:87(RegisterMessageDescriptor)
        1    0.000    0.000    0.000    0.000 sysconfig.py:1(<module>)
        2    0.000    0.000    0.001    0.000 sysconfig.py:100(_safe_realpath)
        1    0.000    0.000    0.000    0.000 sysconfig.py:121(_is_python_source_dir)
        1    0.000    0.000    0.000    0.000 sysconfig.py:138(is_python_build)
        8    0.000    0.000    0.000    0.000 sysconfig.py:151(_subst_vars)
        1    0.000    0.000    0.000    0.000 sysconfig.py:160(_extend_dict)
        1    0.000    0.000    0.000    0.000 sysconfig.py:168(_expand_vars)
        2    0.000    0.000    0.000    0.000 sysconfig.py:181(_get_default_scheme)
        1    0.000    0.000    0.000    0.000 sysconfig.py:190(_getuserbase)
        1    0.000    0.000    0.000    0.000 sysconfig.py:195(joinuser)
        1    0.000    0.000    0.000    0.000 sysconfig.py:333(get_makefile_filename)
        1    0.000    0.000    0.000    0.000 sysconfig.py:346(_get_sysconfigdata_name)
        1    0.000    0.000    0.000    0.000 sysconfig.py:418(_init_posix)
        1    0.000    0.000    0.000    0.000 sysconfig.py:496(get_paths)
        1    0.000    0.000    0.000    0.000 sysconfig.py:508(get_path)
      2/1    0.000    0.000    0.001    0.001 sysconfig.py:516(get_config_vars)
        1    0.000    0.000    0.002    0.002 sysconfig.py:605(get_platform)
        1    0.000    0.000    0.000    0.000 tasks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tasks.py:689(_GatheringFuture)
        1    0.000    0.000    0.000    0.000 tasks.py:98(Task)
        1    0.000    0.000    0.000    0.000 tempfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:123(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:407(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 tempfile.py:450(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:623(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 tempfile.py:768(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 text_encoding.py:31(<module>)
        1    0.000    0.000    0.000    0.000 text_encoding.py:45(<listcomp>)
        1    0.000    0.000    0.000    0.000 text_encoding.py:50(<listcomp>)
        1    0.000    0.000    0.000    0.000 text_encoding.py:51(<listcomp>)
        1    0.000    0.000    0.000    0.000 text_encoding.py:52(<listcomp>)
        1    0.000    0.000    0.000    0.000 thread.py:109(BrokenThreadPool)
        1    0.000    0.000    0.000    0.000 thread.py:115(ThreadPoolExecutor)
        1    0.000    0.000    0.000    0.000 thread.py:120(__init__)
        1    0.000    0.000    0.002    0.002 thread.py:4(<module>)
        1    0.000    0.000    0.000    0.000 thread.py:45(_WorkItem)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        2    0.000    0.000    0.000    0.000 threading.py:1095(daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1110(daemon)
        2    0.000    0.000    0.000    0.000 threading.py:1177(_make_invoke_excepthook)
        1    0.000    0.000    0.000    0.000 threading.py:1230(Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1260(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1262(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1281(_DummyThread)
        1    0.000    0.000    0.000    0.000 threading.py:1306(current_thread)
        1    0.000    0.000    0.000    0.000 threading.py:210(Condition)
        6    0.000    0.000    0.000    0.000 threading.py:222(__init__)
      654    0.001    0.000    0.001    0.000 threading.py:246(__enter__)
      654    0.001    0.000    0.001    0.000 threading.py:249(__exit__)
      653    0.001    0.000    0.001    0.000 threading.py:255(_release_save)
      653    0.002    0.000    0.003    0.000 threading.py:258(_acquire_restore)
      654    0.001    0.000    0.001    0.000 threading.py:261(_is_owned)
      653    0.009    0.000   66.770    0.102 threading.py:270(wait)
        1    0.000    0.000    0.000    0.000 threading.py:341(notify)
        1    0.000    0.000    0.000    0.000 threading.py:364(notify_all)
        1    0.000    0.000    0.000    0.000 threading.py:376(Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:388(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:456(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:494(Event)
        3    0.000    0.000    0.000    0.000 threading.py:505(__init__)
      654    0.001    0.000    0.001    0.000 threading.py:513(is_set)
        1    0.000    0.000    0.000    0.000 threading.py:519(set)
      653    0.005    0.000   66.777    0.102 threading.py:540(wait)
        1    0.000    0.000    0.000    0.000 threading.py:573(Barrier)
        1    0.000    0.000    0.000    0.000 threading.py:727(BrokenBarrierError)
        1    0.000    0.000    0.000    0.000 threading.py:734(_newname)
        1    0.000    0.000    0.000    0.000 threading.py:750(Thread)
        2    0.000    0.000    0.000    0.000 threading.py:761(__init__)
        8    0.000    0.000    0.000    0.000 threading.py:81(RLock)
        1    0.000    0.000    0.000    0.000 threading.py:834(start)
        1    0.000    0.000    0.000    0.000 threading.py:896(_set_ident)
        1    0.000    0.000    0.000    0.000 threading.py:900(_set_native_id)
        1    0.000    0.000    0.000    0.000 threading.py:903(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 threading.py:94(_RLock)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 token.py:74(<dictcomp>)
        1    0.000    0.000    0.002    0.002 tokenize.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:157(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:159(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:162(Untokenizer)
        1    0.000    0.000    0.000    0.000 tokenize.py:295(detect_encoding)
        2    0.000    0.000    0.000    0.000 tokenize.py:319(read_or_stop)
        2    0.000    0.000    0.000    0.000 tokenize.py:325(find_cookie)
        1    0.000    0.000    0.000    0.000 tokenize.py:388(open)
        1    0.000    0.000    0.000    0.000 tokenize.py:45(TokenInfo)
       19    0.000    0.000    0.000    0.000 tokenize.py:58(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:59(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:60(maybe)
        3    0.000    0.000    0.000    0.000 tokenize.py:83(_all_string_prefixes)
       24    0.000    0.000    0.000    0.000 tokenize.py:94(<listcomp>)
        1    0.000    0.000    0.003    0.003 traceback.py:1(<module>)
       26    0.000    0.000    0.002    0.000 traceback.py:200(extract_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:227(FrameSummary)
       78    0.000    0.000    0.000    0.000 traceback.py:243(__init__)
       26    0.000    0.000    0.000    0.000 traceback.py:272(__getitem__)
      104    0.000    0.000    0.001    0.000 traceback.py:285(line)
      104    0.000    0.000    0.000    0.000 traceback.py:292(walk_stack)
        1    0.000    0.000    0.000    0.000 traceback.py:318(StackSummary)
       26    0.000    0.000    0.002    0.000 traceback.py:321(extract)
        1    0.000    0.000    0.000    0.000 traceback.py:440(TracebackException)
        1    0.000    0.000    0.000    0.000 transports.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transports.py:142(Transport)
        1    0.000    0.000    0.000    0.000 transports.py:166(DatagramTransport)
        1    0.000    0.000    0.000    0.000 transports.py:191(SubprocessTransport)
        1    0.000    0.000    0.000    0.000 transports.py:245(_FlowControlMixin)
        1    0.000    0.000    0.000    0.000 transports.py:46(ReadTransport)
        1    0.000    0.000    0.000    0.000 transports.py:72(WriteTransport)
        1    0.000    0.000    0.000    0.000 transports.py:9(BaseTransport)
        1    0.000    0.000    0.000    0.000 trsock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trsock.py:5(TransportSocket)
       73    0.000    0.000    0.000    0.000 types.py:171(__get__)
        3    0.000    0.000    0.000    0.000 types.py:244(coroutine)
       25    0.000    0.000    0.000    0.000 types.py:79(resolve_bases)
        1    0.000    0.000    0.002    0.002 typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typing.py:1006(_ProtocolMeta)
        1    0.000    0.000    0.000    0.000 typing.py:1026(Protocol)
        7    0.000    0.000    0.000    0.000 typing.py:1060(__init_subclass__)
       14    0.000    0.000    0.000    0.000 typing.py:1065(<genexpr>)
        7    0.000    0.000    0.000    0.000 typing.py:1124(runtime_checkable)
       28    0.000    0.000    0.000    0.000 typing.py:120(_type_check)
       38    0.000    0.000    0.001    0.000 typing.py:1435(_alias)
        1    0.000    0.000    0.000    0.000 typing.py:1521(SupportsInt)
        1    0.000    0.000    0.000    0.000 typing.py:1531(SupportsFloat)
        1    0.000    0.000    0.000    0.000 typing.py:1541(SupportsComplex)
        1    0.000    0.000    0.000    0.000 typing.py:1551(SupportsBytes)
        1    0.000    0.000    0.000    0.000 typing.py:1561(SupportsIndex)
        1    0.000    0.000    0.000    0.000 typing.py:1571(SupportsAbs)
        1    0.000    0.000    0.000    0.000 typing.py:1581(SupportsRound)
        1    0.000    0.000    0.000    0.000 typing.py:1613(NamedTupleMeta)
        1    0.000    0.000    0.000    0.000 typing.py:1615(__new__)
        1    0.000    0.000    0.000    0.000 typing.py:1644(NamedTuple)
       59    0.000    0.000    0.000    0.000 typing.py:172(_collect_type_vars)
        1    0.000    0.000    0.000    0.000 typing.py:1734(_TypedDictMeta)
        1    0.000    0.000    0.000    0.000 typing.py:1735(__new__)
        1    0.000    0.000    0.000    0.000 typing.py:1749(<dictcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:1760(TypedDict)
        9    0.000    0.000    0.000    0.000 typing.py:183(<listcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:1838(IO)
        3    0.000    0.000    0.000    0.000 typing.py:187(_subs_tvars)
        1    0.000    0.000    0.000    0.000 typing.py:1937(BinaryIO)
        1    0.000    0.000    0.000    0.000 typing.py:1951(TextIO)
        1    0.000    0.000    0.000    0.000 typing.py:1986(io)
        1    0.000    0.000    0.000    0.000 typing.py:2001(re)
        5    0.000    0.000    0.000    0.000 typing.py:206(_check_generic)
        5    0.000    0.000    0.000    0.000 typing.py:219(_remove_dups_flatten)
        4    0.000    0.000    0.000    0.000 typing.py:248(_tp_cache)
    20/16    0.000    0.000    0.000    0.000 typing.py:255(inner)
        1    0.000    0.000    0.000    0.000 typing.py:281(_Final)
        5    0.000    0.000    0.000    0.000 typing.py:286(__init_subclass__)
        1    0.000    0.000    0.000    0.000 typing.py:290(_Immutable)
        1    0.000    0.000    0.000    0.000 typing.py:300(_SpecialForm)
        7    0.000    0.000    0.000    0.000 typing.py:307(__new__)
        7    0.000    0.000    0.000    0.000 typing.py:320(__init__)
       16    0.000    0.000    0.000    0.000 typing.py:324(__eq__)
       13    0.000    0.000    0.000    0.000 typing.py:329(__hash__)
      9/5    0.000    0.000    0.000    0.000 typing.py:347(__getitem__)
       15    0.000    0.000    0.000    0.000 typing.py:358(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:489(ForwardRef)
        1    0.000    0.000    0.000    0.000 typing.py:539(TypeVar)
        9    0.000    0.000    0.000    0.000 typing.py:586(__init__)
       11    0.000    0.000    0.000    0.000 typing.py:598(<genexpr>)
      390    0.000    0.000    0.000    0.000 typing.py:646(_is_dunder)
        1    0.000    0.000    0.000    0.000 typing.py:650(_GenericAlias)
       54    0.000    0.000    0.001    0.000 typing.py:659(__init__)
      122    0.000    0.000    0.000    0.000 typing.py:669(<genexpr>)
        3    0.000    0.000    0.000    0.000 typing.py:677(__getitem__)
        6    0.000    0.000    0.000    0.000 typing.py:685(<genexpr>)
        5    0.000    0.000    0.000    0.000 typing.py:689(copy_with)
       16    0.000    0.000    0.000    0.000 typing.py:711(__eq__)
    13/11    0.000    0.000    0.000    0.000 typing.py:720(__hash__)
        5    0.000    0.000    0.000    0.000 typing.py:736(__mro_entries__)
      390    0.000    0.000    0.000    0.000 typing.py:762(__setattr__)
        1    0.000    0.000    0.000    0.000 typing.py:798(_VariadicGenericAlias)
        2    0.000    0.000    0.000    0.000 typing.py:802(__getitem__)
        2    0.000    0.000    0.000    0.000 typing.py:818(__getitem_inner__)
        4    0.000    0.000    0.000    0.000 typing.py:830(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:839(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:845(Generic)
        4    0.000    0.000    0.000    0.000 typing.py:878(__class_getitem__)
        8    0.000    0.000    0.000    0.000 typing.py:886(<genexpr>)
        4    0.000    0.000    0.000    0.000 typing.py:889(<genexpr>)
       11    0.000    0.000    0.000    0.000 typing.py:900(__init_subclass__)
        1    0.000    0.000    0.000    0.000 typing.py:936(_TypingEmpty)
        1    0.000    0.000    0.000    0.000 typing.py:943(_TypingEllipsis)
        1    0.000    0.000    0.001    0.001 unix_events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unix_events.py:1022(FastChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1127(MultiLoopChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1248(ThreadedChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1337(_UnixDefaultEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 unix_events.py:436(_UnixReadPipeTransport)
        1    0.000    0.000    0.000    0.000 unix_events.py:47(_UnixSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 unix_events.py:572(_UnixWritePipeTransport)
        1    0.000    0.000    0.000    0.000 unix_events.py:777(_UnixSubprocessTransport)
        1    0.000    0.000    0.000    0.000 unix_events.py:802(AbstractChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:895(BaseChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:948(SafeChildWatcher)
        1    0.000    0.000    0.000    0.000 utilities.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:4(<module>)
        1    0.000    0.000    0.005    0.005 utils.py:5(<module>)
        1    0.000    0.000    0.000    0.000 version.py:106(LegacyVersion)
       72    0.000    0.000    0.001    0.000 version.py:107(__init__)
      692    0.000    0.000    0.001    0.000 version.py:187(_parse_version_parts)
       72    0.000    0.000    0.001    0.000 version.py:205(_legacy_cmpkey)
        1    0.000    0.000    0.003    0.003 version.py:267(Version)
      108    0.000    0.000    0.001    0.000 version.py:271(__init__)
      144    0.000    0.000    0.000    0.000 version.py:282(<genexpr>)
       18    0.000    0.000    0.000    0.000 version.py:305(__str__)
       72    0.000    0.000    0.000    0.000 version.py:314(<genexpr>)
       18    0.000    0.000    0.000    0.000 version.py:334(epoch)
       18    0.000    0.000    0.000    0.000 version.py:340(release)
       18    0.000    0.000    0.000    0.000 version.py:346(pre)
       18    0.000    0.000    0.000    0.000 version.py:352(post)
       18    0.000    0.000    0.000    0.000 version.py:357(dev)
       18    0.000    0.000    0.000    0.000 version.py:362(local)
        1    0.000    0.000    0.004    0.004 version.py:4(<module>)
      108    0.000    0.000    0.000    0.000 version.py:420(_parse_letter_version)
       36    0.000    0.000    0.000    0.000 version.py:461(_parse_local_version)
       36    0.000    0.000    0.000    0.000 version.py:474(_cmpkey)
       90    0.000    0.000    0.002    0.000 version.py:48(parse)
       60    0.000    0.000    0.000    0.000 version.py:490(<lambda>)
        1    0.000    0.000    0.000    0.000 version.py:61(InvalidVersion)
        1    0.000    0.000    0.000    0.000 version.py:67(_BaseVersion)
       38    0.000    0.000    0.000    0.000 version.py:74(__lt__)
       38    0.000    0.000    0.000    0.000 version.py:76(<lambda>)
      114    0.000    0.000    0.000    0.000 version.py:82(__eq__)
      114    0.000    0.000    0.000    0.000 version.py:84(<lambda>)
      152    0.000    0.000    0.000    0.000 version.py:98(_compare)
        1    0.000    0.000    0.000    0.000 warnings.py:130(filterwarnings)
        4    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
        5    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
        4    0.000    0.000    0.000    0.000 warnings.py:437(__init__)
        4    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
        4    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
        1    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
        1    0.000    0.000    0.000    0.000 weakref.py:284(update)
        1    0.000    0.000    0.000    0.000 weakref.py:343(__init__)
        1    0.000    0.000    0.000    0.000 well_known_types.py:102(Timestamp)
        1    0.000    0.000    0.000    0.000 well_known_types.py:258(Duration)
        1    0.000    0.000    0.000    0.000 well_known_types.py:31(<module>)
        1    0.000    0.000    0.000    0.000 well_known_types.py:417(FieldMask)
        1    0.000    0.000    0.000    0.000 well_known_types.py:565(_FieldMaskTree)
        1    0.000    0.000    0.000    0.000 well_known_types.py:67(Any)
        1    0.000    0.000    0.000    0.000 well_known_types.py:757(Struct)
        1    0.000    0.000    0.000    0.000 well_known_types.py:810(ListValue)
        1    0.000    0.000    0.004    0.004 zipfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:1114(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1192(ZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:1954(PyZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:2181(CompleteDirs)
        1    0.000    0.000    0.000    0.000 zipfile.py:2231(FastLookup)
        1    0.000    0.000    0.000    0.000 zipfile.py:2249(Path)
        1    0.000    0.000    0.000    0.000 zipfile.py:318(ZipInfo)
        1    0.000    0.000    0.000    0.000 zipfile.py:43(BadZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:47(LargeZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:613(LZMACompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:636(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:737(_SharedFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:775(_Tellable)
        1    0.000    0.000    0.000    0.000 zipfile.py:795(ZipExtFile)
        7    0.000    0.000    0.000    0.000 {built-in method _CheckCalledFromGeneratedFile}
      982    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0x1033419a0}
       71    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
      133    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        9    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
    26/10    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       31    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
      119    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
     1399    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        3    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
    25/24    0.013    0.001    0.016    0.001 {built-in method _imp.create_dynamic}
        3    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
    25/16    0.002    0.000    0.042    0.003 {built-in method _imp.exec_dynamic}
       91    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
      199    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
     1399    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        1    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
        4    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
       79    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      559    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      435    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
       54    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
      114    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        5    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
     1076    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
      646    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        1    0.000    0.000    0.000    0.000 {built-in method _thread.start_new_thread}
       13    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        2    0.000    0.000    0.000    0.000 {built-in method atexit.register}
  582/578    0.007    0.000    0.038    0.000 {built-in method builtins.__build_class__}
    62/22    0.000    0.000    0.152    0.007 {built-in method builtins.__import__}
       96    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
      220    0.000    0.000    0.000    0.000 {built-in method builtins.all}
      138    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        9    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      621    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       18    0.049    0.003    0.049    0.003 {built-in method builtins.compile}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        3    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
    164/1    0.002    0.000   66.997   66.997 {built-in method builtins.exec}
     2762    0.001    0.000    0.001    0.000 {built-in method builtins.getattr}
       13    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
     2688    0.001    0.000    0.001    0.000 {built-in method builtins.hasattr}
    45/40    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
    15574    0.002    0.000    0.002    0.000 {built-in method builtins.isinstance}
      684    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
11508/10560    0.001    0.000    0.002    0.000 {built-in method builtins.len}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
      216    0.000    0.000    0.000    0.000 {built-in method builtins.max}
     1954    0.000    0.000    0.000    0.000 {built-in method builtins.min}
     1867    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.print}
       51    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
      639    0.000    0.000    0.001    0.000 {built-in method builtins.setattr}
       11    0.000    0.000    0.005    0.000 {built-in method builtins.sorted}
       19    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
      377    0.000    0.000    0.000    0.000 {built-in method from_bytes}
      234    0.000    0.000    0.000    0.000 {built-in method fromkeys}
      155    0.005    0.000    0.005    0.000 {built-in method io.open_code}
        4    0.000    0.000    0.000    0.000 {built-in method io.open}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
      119    0.010    0.000    0.010    0.000 {built-in method marshal.loads}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
     1558    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       91    0.002    0.000    0.002    0.000 {built-in method posix.getcwd}
       48    0.002    0.000    0.002    0.000 {built-in method posix.listdir}
      115    0.001    0.000    0.001    0.000 {built-in method posix.lstat}
        7    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
        3    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
     1017    0.009    0.000    0.009    0.000 {built-in method posix.stat}
        2    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        1    0.000    0.000    0.000    0.000 {built-in method pyexpat.ParserCreate}
       60    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
      139    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x1047ca940}
        1    0.000    0.000    0.000    0.000 {method 'AddSerializedFile' of 'google.protobuf.pyext._message.DescriptorPool' objects}
